ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
4789,2022,044060,"Spokane-Spokane Valley, WA",25-4022,Librarians and Media Collections Specialists,111,35.06,28.91,35.05,45.58,72930.00
4790,2022,044060,"Spokane-Spokane Valley, WA",25-4031,Library Technicians,44,21.89,18.25,21.14,23.30,45530.00
4791,2022,044060,"Spokane-Spokane Valley, WA",25-9031,Instructional Coordinators,152,34.53,26.41,30.13,46.16,71820.00
4792,2022,044060,"Spokane-Spokane Valley, WA",25-9044,"Teaching Assistants, Postsecondary",225,,,,,34880.00
4793,2022,044060,"Spokane-Spokane Valley, WA",25-9045,"Teaching Assistants, Except Postsecondary",2548,,,,,35470.00
4794,2022,044060,"Spokane-Spokane Valley, WA",25-9099,"Educational Instruction and Library Workers, All Other",168,23.76,17.94,22.30,27.96,49410.00
4795,2022,044060,"Spokane-Spokane Valley, WA",27-1011,Art Directors,39,38.31,30.31,37.38,43.36,79680.00
4796,2022,044060,"Spokane-Spokane Valley, WA",27-1014,Special Effects Artists and Animators,40,35.36,30.28,32.55,41.47,73560.00
4797,2022,044060,"Spokane-Spokane Valley, WA",27-1021,Commercial and Industrial Designers,19,34.31,26.56,33.82,38.52,71360.00
4798,2022,044060,"Spokane-Spokane Valley, WA",27-1023,Floral Designers,75,16.50,14.25,16.63,17.91,34320.00
4799,2022,044060,"Spokane-Spokane Valley, WA",27-1024,Graphic Designers,337,24.52,18.44,23.51,28.88,51000.00
4800,2022,044060,"Spokane-Spokane Valley, WA",27-1025,Interior Designers,88,24.86,18.37,23.22,29.66,51700.00
4801,2022,044060,"Spokane-Spokane Valley, WA",27-1026,Merchandise Displayers and Window Trimmers,221,17.79,14.57,17.41,20.63,37010.00
4802,2022,044060,"Spokane-Spokane Valley, WA",27-1029,"Designers, All Other",31,32.01,25.57,30.76,41.28,66590.00
4803,2022,044060,"Spokane-Spokane Valley, WA",27-2012,Producers and Directors,160,29.79,18.71,24.26,32.09,61950.00
4804,2022,044060,"Spokane-Spokane Valley, WA",27-2022,Coaches and Scouts,736,,,,,45720.00
4805,2022,044060,"Spokane-Spokane Valley, WA",27-2041,Music Directors and Composers,15,30.27,22.75,28.34,30.19,62960.00
4806,2022,044060,"Spokane-Spokane Valley, WA",27-3023,"News Analysts, Reporters, and Journalists",135,25.03,17.38,18.53,28.07,52060.00
4807,2022,044060,"Spokane-Spokane Valley, WA",27-3031,Public Relations Specialists,243,33.13,23.64,30.47,38.89,68920.00
4808,2022,044060,"Spokane-Spokane Valley, WA",27-3041,Editors,88,29.82,18.25,28.30,37.24,62030.00
4809,2022,044060,"Spokane-Spokane Valley, WA",27-3042,Technical Writers,71,33.81,28.63,30.97,39.62,70330.00
4810,2022,044060,"Spokane-Spokane Valley, WA",27-3043,Writers and Authors,34,36.12,24.06,30.28,36.98,75130.00
4811,2022,044060,"Spokane-Spokane Valley, WA",27-3091,Interpreters and Translators,13,22.03,17.88,20.64,23.51,45820.00
4812,2022,044060,"Spokane-Spokane Valley, WA",27-3099,"Media and Communication Workers, All Other",13,21.80,17.46,19.85,23.01,45340.00
4813,2022,044060,"Spokane-Spokane Valley, WA",27-4011,Audio and Video Technicians,67,25.30,18.48,23.34,29.36,52630.00
4814,2022,044060,"Spokane-Spokane Valley, WA",27-4012,Broadcast Technicians,50,27.14,18.00,23.10,29.81,56450.00
4815,2022,044060,"Spokane-Spokane Valley, WA",27-4021,Photographers,82,20.62,14.26,19.30,23.35,42890.00
4816,2022,044060,"Spokane-Spokane Valley, WA",27-4031,"Camera Operators, Television, Video, and Film",52,23.73,14.81,19.85,29.02,49370.00
4817,2022,044060,"Spokane-Spokane Valley, WA",27-4032,Film and Video Editors,13,23.34,18.45,23.06,23.09,48540.00
4818,2022,044060,"Spokane-Spokane Valley, WA",29-1011,Chiropractors,54,53.41,29.12,43.96,60.56,111090.00
4819,2022,044060,"Spokane-Spokane Valley, WA",29-1021,"Dentists, General",183,88.96,77.05,80.30,,185040.00
4820,2022,044060,"Spokane-Spokane Valley, WA",29-1031,Dietitians and Nutritionists,123,31.48,29.02,29.78,36.98,65470.00
4821,2022,044060,"Spokane-Spokane Valley, WA",29-1041,Optometrists,89,63.47,37.61,60.40,78.88,132020.00
4822,2022,044060,"Spokane-Spokane Valley, WA",29-1051,Pharmacists,707,61.09,58.57,62.04,73.31,127070.00
4823,2022,044060,"Spokane-Spokane Valley, WA",29-1071,Physician Assistants,197,62.05,49.89,61.13,73.82,129060.00
4824,2022,044060,"Spokane-Spokane Valley, WA",29-1122,Occupational Therapists,237,38.90,35.88,37.82,45.97,80920.00
4825,2022,044060,"Spokane-Spokane Valley, WA",29-1123,Physical Therapists,491,42.76,36.92,40.31,48.63,88930.00
4826,2022,044060,"Spokane-Spokane Valley, WA",29-1125,Recreational Therapists,50,26.75,22.50,28.35,28.73,55630.00
4827,2022,044060,"Spokane-Spokane Valley, WA",29-1126,Respiratory Therapists,369,35.62,29.78,36.98,37.95,74080.00
4828,2022,044060,"Spokane-Spokane Valley, WA",29-1127,Speech-Language Pathologists,257,38.96,35.60,37.82,45.94,81040.00
4829,2022,044060,"Spokane-Spokane Valley, WA",29-1131,Veterinarians,150,49.77,36.89,48.78,59.79,103510.00
4830,2022,044060,"Spokane-Spokane Valley, WA",29-1141,Registered Nurses,6588,44.53,37.24,45.53,48.56,92620.00
4831,2022,044060,"Spokane-Spokane Valley, WA",29-1151,Nurse Anesthetists,,130.78,88.83,,,272020.00
4832,2022,044060,"Spokane-Spokane Valley, WA",29-1161,Nurse Midwives,23,53.21,45.08,57.69,61.63,110680.00
4833,2022,044060,"Spokane-Spokane Valley, WA",29-1171,Nurse Practitioners,310,56.31,48.19,56.86,62.16,117120.00
4834,2022,044060,"Spokane-Spokane Valley, WA",29-1181,Audiologists,36,42.48,36.06,37.32,47.11,88350.00
4835,2022,044060,"Spokane-Spokane Valley, WA",29-1215,Family Medicine Physicians,86,138.14,91.18,,,287330.00
4836,2022,044060,"Spokane-Spokane Valley, WA",29-1223,Psychiatrists,50,,,,,
4837,2022,044060,"Spokane-Spokane Valley, WA",29-1229,"Physicians, All Other",369,121.06,78.63,,,251810.00
4838,2022,044060,"Spokane-Spokane Valley, WA",29-1241,"Ophthalmologists, Except Pediatric",,162.79,,,,338600.00
4839,2022,044060,"Spokane-Spokane Valley, WA",29-1292,Dental Hygienists,511,46.10,39.54,47.15,47.91,95890.00
4840,2022,044060,"Spokane-Spokane Valley, WA",29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",82,39.44,29.34,31.08,45.94,82040.00
4841,2022,044060,"Spokane-Spokane Valley, WA",29-2010,Clinical Laboratory Technologists and Technicians,833,28.00,20.52,23.29,37.69,58250.00
4842,2022,044060,"Spokane-Spokane Valley, WA",29-2031,Cardiovascular Technologists and Technicians,,35.37,23.29,37.95,48.39,73570.00
4843,2022,044060,"Spokane-Spokane Valley, WA",29-2032,Diagnostic Medical Sonographers,150,43.25,37.32,44.76,47.49,89950.00
4844,2022,044060,"Spokane-Spokane Valley, WA",29-2033,Nuclear Medicine Technologists,30,47.87,42.72,47.44,48.56,99580.00
4845,2022,044060,"Spokane-Spokane Valley, WA",29-2034,Radiologic Technologists and Technicians,345,32.42,28.52,29.78,36.98,67430.00
4846,2022,044060,"Spokane-Spokane Valley, WA",29-2035,Magnetic Resonance Imaging Technologists,70,39.37,36.08,37.82,45.58,81890.00
4847,2022,044060,"Spokane-Spokane Valley, WA",29-2042,Emergency Medical Technicians,401,16.88,13.94,17.58,17.76,35110.00
4848,2022,044060,"Spokane-Spokane Valley, WA",29-2043,Paramedics,159,34.24,22.43,39.84,45.93,71220.00
4849,2022,044060,"Spokane-Spokane Valley, WA",29-2052,Pharmacy Technicians,669,21.14,17.76,21.96,22.65,43960.00
4850,2022,044060,"Spokane-Spokane Valley, WA",29-2055,Surgical Technologists,302,28.90,23.11,28.78,29.45,60110.00
4851,2022,044060,"Spokane-Spokane Valley, WA",29-2056,Veterinary Technologists and Technicians,186,20.44,18.11,21.32,21.67,42510.00
4852,2022,044060,"Spokane-Spokane Valley, WA",29-2057,Ophthalmic Medical Technicians,232,20.19,17.61,18.32,22.20,42000.00
4853,2022,044060,"Spokane-Spokane Valley, WA",29-2061,Licensed Practical and Licensed Vocational Nurses,674,28.89,25.98,28.65,31.15,60080.00
4854,2022,044060,"Spokane-Spokane Valley, WA",29-2072,Medical Records Specialists,324,23.04,17.74,22.23,28.67,47920.00
4855,2022,044060,"Spokane-Spokane Valley, WA",29-2081,"Opticians, Dispensing",161,20.39,17.43,17.94,22.65,42410.00
4856,2022,044060,"Spokane-Spokane Valley, WA",29-2091,Orthotists and Prosthetists,11,41.74,31.08,37.95,44.70,86820.00
4857,2022,044060,"Spokane-Spokane Valley, WA",29-2099,"Health Technologists and Technicians, All Other",366,25.00,17.62,22.32,28.87,52010.00
4858,2022,044060,"Spokane-Spokane Valley, WA",29-9021,Health Information Technologists and Medical Registrars,91,33.46,22.43,29.45,47.56,69590.00
4859,2022,044060,"Spokane-Spokane Valley, WA",29-9091,Athletic Trainers,33,,,,,44610.00
4860,2022,044060,"Spokane-Spokane Valley, WA",29-9099,"Healthcare Practitioners and Technical Workers, All Other",98,29.48,21.39,27.34,35.84,61320.00
4861,2022,044060,"Spokane-Spokane Valley, WA",31-1120,Home Health and Personal Care Aides,5777,15.71,14.21,14.91,17.09,32670.00
4862,2022,044060,"Spokane-Spokane Valley, WA",31-1131,Nursing Assistants,2623,16.94,14.53,17.36,18.03,35240.00
4863,2022,044060,"Spokane-Spokane Valley, WA",31-2011,Occupational Therapy Assistants,101,29.00,23.59,29.23,35.08,60330.00
4864,2022,044060,"Spokane-Spokane Valley, WA",31-2021,Physical Therapist Assistants,163,26.47,23.01,27.39,29.83,55050.00
4865,2022,044060,"Spokane-Spokane Valley, WA",31-2022,Physical Therapist Aides,96,15.71,14.11,14.25,16.97,32680.00
4866,2022,044060,"Spokane-Spokane Valley, WA",31-9011,Massage Therapists,179,25.58,15.52,25.13,30.71,53200.00
4867,2022,044060,"Spokane-Spokane Valley, WA",31-9091,Dental Assistants,859,20.73,17.84,21.63,22.66,43130.00
4868,2022,044060,"Spokane-Spokane Valley, WA",31-9092,Medical Assistants,1491,20.08,17.53,20.83,22.22,41760.00
4869,2022,044060,"Spokane-Spokane Valley, WA",31-9093,Medical Equipment Preparers,282,20.21,18.30,18.30,23.15,42040.00
4870,2022,044060,"Spokane-Spokane Valley, WA",31-9094,Medical Transcriptionists,118,19.29,17.05,18.98,22.22,40110.00
4871,2022,044060,"Spokane-Spokane Valley, WA",31-9095,Pharmacy Aides,122,16.12,13.85,14.64,16.72,33530.00
4872,2022,044060,"Spokane-Spokane Valley, WA",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,234,15.70,13.92,14.62,17.02,32660.00
4873,2022,044060,"Spokane-Spokane Valley, WA",31-9097,Phlebotomists,327,19.26,17.59,18.11,22.01,40060.00
4874,2022,044060,"Spokane-Spokane Valley, WA",31-9099,"Healthcare Support Workers, All Other",,19.67,16.00,18.30,22.26,40920.00
4875,2022,044060,"Spokane-Spokane Valley, WA",33-1011,First-Line Supervisors of Correctional Officers,132,39.44,35.01,38.53,41.11,82040.00
4876,2022,044060,"Spokane-Spokane Valley, WA",33-1021,First-Line Supervisors of Firefighting and Prevention Workers,327,45.45,37.31,47.11,49.87,94530.00
4877,2022,044060,"Spokane-Spokane Valley, WA",33-1091,First-Line Supervisors of Security Workers,110,25.39,15.43,22.71,30.77,52810.00
4878,2022,044060,"Spokane-Spokane Valley, WA",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",62,29.70,25.06,28.86,31.74,61780.00
4879,2022,044060,"Spokane-Spokane Valley, WA",33-2011,Firefighters,827,27.58,14.29,30.23,36.58,57360.00
4880,2022,044060,"Spokane-Spokane Valley, WA",33-2021,Fire Inspectors and Investigators,13,45.51,38.39,47.11,50.39,94660.00
4881,2022,044060,"Spokane-Spokane Valley, WA",33-3012,Correctional Officers and Jailers,629,28.84,27.04,30.20,31.08,59990.00
4882,2022,044060,"Spokane-Spokane Valley, WA",33-3051,Police and Sheriff's Patrol Officers,636,39.14,31.89,40.21,46.87,81420.00
4883,2022,044060,"Spokane-Spokane Valley, WA",33-9021,Private Detectives and Investigators,68,25.15,18.08,19.35,31.38,52310.00
4884,2022,044060,"Spokane-Spokane Valley, WA",33-9032,Security Guards,1654,18.80,15.08,17.59,19.49,39110.00
4885,2022,044060,"Spokane-Spokane Valley, WA",33-9091,Crossing Guards and Flaggers,441,22.36,16.26,21.35,29.27,46520.00
4886,2022,044060,"Spokane-Spokane Valley, WA",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",103,14.32,13.69,14.27,14.27,29790.00
4887,2022,044060,"Spokane-Spokane Valley, WA",33-9099,"Protective Service Workers, All Other",464,18.99,14.25,15.18,24.27,39500.00
4888,2022,044060,"Spokane-Spokane Valley, WA",35-1011,Chefs and Head Cooks,176,25.45,18.70,23.42,30.66,52940.00
4889,2022,044060,"Spokane-Spokane Valley, WA",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,2171,20.85,17.12,18.77,22.94,43370.00
4890,2022,044060,"Spokane-Spokane Valley, WA",35-2011,"Cooks, Fast Food",838,15.22,14.07,14.50,16.51,31650.00
4891,2022,044060,"Spokane-Spokane Valley, WA",35-2012,"Cooks, Institution and Cafeteria",698,17.92,15.02,17.73,19.31,37270.00
4892,2022,044060,"Spokane-Spokane Valley, WA",35-2014,"Cooks, Restaurant",1829,17.01,14.72,17.18,17.71,35380.00
4893,2022,044060,"Spokane-Spokane Valley, WA",35-2015,"Cooks, Short Order",109,16.25,14.27,14.68,17.92,33790.00
4894,2022,044060,"Spokane-Spokane Valley, WA",35-2021,Food Preparation Workers,,16.22,14.46,15.02,16.96,33740.00
4895,2022,044060,"Spokane-Spokane Valley, WA",35-3011,Bartenders,643,18.42,13.78,14.31,21.76,38310.00
4896,2022,044060,"Spokane-Spokane Valley, WA",35-3023,Fast Food and Counter Workers,6857,14.72,13.88,14.05,14.84,30610.00
4897,2022,044060,"Spokane-Spokane Valley, WA",35-3031,Waiters and Waitresses,2270,20.01,13.82,16.08,23.05,41620.00
4898,2022,044060,"Spokane-Spokane Valley, WA",35-3041,"Food Servers, Nonrestaurant",717,15.44,14.34,14.50,15.20,32110.00
4899,2022,044060,"Spokane-Spokane Valley, WA",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,366,14.95,13.79,14.31,14.53,31090.00
4900,2022,044060,"Spokane-Spokane Valley, WA",35-9021,Dishwashers,685,15.21,13.83,14.37,16.44,31640.00
4901,2022,044060,"Spokane-Spokane Valley, WA",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",462,14.92,13.80,14.21,14.47,31030.00
4902,2022,044060,"Spokane-Spokane Valley, WA",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,191,22.50,17.46,20.68,26.56,46790.00
4903,2022,044060,"Spokane-Spokane Valley, WA",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",166,25.42,20.53,22.43,28.45,52870.00
4904,2022,044060,"Spokane-Spokane Valley, WA",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3672,16.65,14.20,15.07,18.12,34620.00
4905,2022,044060,"Spokane-Spokane Valley, WA",37-2012,Maids and Housekeeping Cleaners,1222,14.89,13.96,14.19,14.78,30970.00
4906,2022,044060,"Spokane-Spokane Valley, WA",37-2021,Pest Control Workers,184,21.43,14.72,18.40,27.38,44580.00
4907,2022,044060,"Spokane-Spokane Valley, WA",37-3011,Landscaping and Groundskeeping Workers,1622,18.04,14.62,17.22,20.90,37530.00
4908,2022,044060,"Spokane-Spokane Valley, WA",37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",98,21.44,18.17,21.58,22.39,44600.00
4909,2022,044060,"Spokane-Spokane Valley, WA",37-3013,Tree Trimmers and Pruners,,23.43,21.74,23.02,23.59,48740.00
4910,2022,044060,"Spokane-Spokane Valley, WA",37-3019,"Grounds Maintenance Workers, All Other",29,17.79,14.90,17.53,18.47,37000.00
4911,2022,044060,"Spokane-Spokane Valley, WA",39-1014,"Entertainment and Recreation Workers Supervisors, Except Gambling Services",73,22.20,18.19,18.87,28.11,46180.00
4912,2022,044060,"Spokane-Spokane Valley, WA",39-1022,First-Line Supervisors of Personal Service Workers,83,24.31,18.26,22.85,28.67,50560.00
4913,2022,044060,"Spokane-Spokane Valley, WA",39-2011,Animal Trainers,32,17.09,14.27,14.81,17.96,35550.00
4914,2022,044060,"Spokane-Spokane Valley, WA",39-2021,Animal Caretakers,319,15.64,13.95,14.32,15.20,32540.00
4915,2022,044060,"Spokane-Spokane Valley, WA",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",52,16.88,14.05,14.32,21.45,35110.00
4916,2022,044060,"Spokane-Spokane Valley, WA",39-3091,Amusement and Recreation Attendants,390,14.54,13.78,14.31,14.51,30240.00
4917,2022,044060,"Spokane-Spokane Valley, WA",39-4021,Funeral Attendants,22,14.76,14.14,14.24,14.61,30700.00
4918,2022,044060,"Spokane-Spokane Valley, WA",39-4031,"Morticians, Undertakers, and Funeral Arrangers",57,29.54,22.55,28.18,35.83,61450.00
4919,2022,044060,"Spokane-Spokane Valley, WA",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",448,20.33,17.34,21.67,22.14,42290.00
4920,2022,044060,"Spokane-Spokane Valley, WA",39-5092,Manicurists and Pedicurists,244,17.71,14.47,17.10,20.82,36840.00
4921,2022,044060,"Spokane-Spokane Valley, WA",39-5094,Skincare Specialists,91,24.71,15.02,20.86,36.50,51400.00
4922,2022,044060,"Spokane-Spokane Valley, WA",39-6012,Concierges,17,16.23,15.29,16.11,17.34,33750.00
4923,2022,044060,"Spokane-Spokane Valley, WA",39-7010,Tour and travel guides,,18.10,16.87,16.95,21.27,37640.00
4924,2022,044060,"Spokane-Spokane Valley, WA",39-9011,Childcare Workers,429,15.85,13.89,14.17,16.80,32970.00
4925,2022,044060,"Spokane-Spokane Valley, WA",39-9031,Exercise Trainers and Group Fitness Instructors,548,21.46,14.29,21.52,23.37,44640.00
4926,2022,044060,"Spokane-Spokane Valley, WA",39-9032,Recreation Workers,344,17.13,14.31,14.61,17.99,35640.00
4927,2022,044060,"Spokane-Spokane Valley, WA",39-9041,Residential Advisors,191,16.58,14.48,14.63,17.50,34480.00
4928,2022,044060,"Spokane-Spokane Valley, WA",39-9099,"Personal Care and Service Workers, All Other",,14.18,14.14,14.14,14.14,29490.00
4929,2022,044060,"Spokane-Spokane Valley, WA",41-1011,First-Line Supervisors of Retail Sales Workers,2299,22.96,17.79,21.70,27.78,47750.00
4930,2022,044060,"Spokane-Spokane Valley, WA",41-1012,First-Line Supervisors of Non-Retail Sales Workers,372,40.19,29.78,37.46,47.33,83590.00
4931,2022,044060,"Spokane-Spokane Valley, WA",41-2011,Cashiers,4345,15.31,13.78,14.25,16.17,31850.00
4932,2022,044060,"Spokane-Spokane Valley, WA",41-2021,Counter and Rental Clerks,1189,17.55,14.35,17.04,18.17,36500.00
4933,2022,044060,"Spokane-Spokane Valley, WA",41-2022,Parts Salespersons,586,18.39,14.36,17.21,20.09,38250.00
4934,2022,044060,"Spokane-Spokane Valley, WA",41-2031,Retail Salespersons,8129,16.56,13.92,14.36,17.14,34430.00
4935,2022,044060,"Spokane-Spokane Valley, WA",41-3011,Advertising Sales Agents,220,29.18,18.37,23.31,38.79,60700.00
4936,2022,044060,"Spokane-Spokane Valley, WA",41-3021,Insurance Sales Agents,1265,28.92,18.37,23.10,30.78,60150.00
4937,2022,044060,"Spokane-Spokane Valley, WA",41-3031,"Securities, Commodities, and Financial Services Sales Agents",676,31.99,21.42,27.16,36.12,66530.00
4938,2022,044060,"Spokane-Spokane Valley, WA",41-3091,"Sales Reps. of Svcs., Exc. Advertising, Insurance, Financial Svcs., & Travel",1041,32.56,22.44,28.97,37.89,67730.00
4939,2022,044060,"Spokane-Spokane Valley, WA",41-4011,"Sales Reps/Wholesale/Mfg, Tech/Scientific Products",345,43.30,23.64,37.46,57.15,90050.00
4940,2022,044060,"Spokane-Spokane Valley, WA",41-4012,"Sales Reps/Wholesale/Mfg, Except Tech/Science Products",2348,33.74,22.71,29.26,38.36,70180.00
4941,2022,044060,"Spokane-Spokane Valley, WA",41-9011,Demonstrators and Product Promoters,84,16.47,13.86,14.70,18.17,34250.00
4942,2022,044060,"Spokane-Spokane Valley, WA",41-9022,Real Estate Sales Agents,300,33.12,22.77,29.37,37.82,68900.00
4943,2022,044060,"Spokane-Spokane Valley, WA",41-9031,Sales Engineers,42,56.88,38.30,53.32,77.59,118300.00
4944,2022,044060,"Spokane-Spokane Valley, WA",41-9099,"Sales and Related Workers, All Other",,18.04,14.58,14.58,17.34,37520.00
4945,2022,044060,"Spokane-Spokane Valley, WA",43-1011,First-Line Supervisors of Office and Administrative Support Workers,2174,30.35,22.91,29.02,36.05,63140.00
4946,2022,044060,"Spokane-Spokane Valley, WA",43-2011,"Switchboard Operators, Including Answering Service",161,19.13,14.41,16.85,20.39,39790.00
4947,2022,044060,"Spokane-Spokane Valley, WA",43-3011,Bill and Account Collectors,182,21.15,17.53,18.29,23.18,44000.00
4948,2022,044060,"Spokane-Spokane Valley, WA",43-3021,Billing and Posting Clerks,984,19.23,17.23,17.86,22.14,40000.00
4949,2022,044060,"Spokane-Spokane Valley, WA",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",3019,22.37,18.05,22.08,23.55,46520.00
4950,2022,044060,"Spokane-Spokane Valley, WA",43-3051,Payroll and Timekeeping Clerks,299,24.42,22.18,23.28,27.82,50790.00
4951,2022,044060,"Spokane-Spokane Valley, WA",43-3061,Procurement Clerks,165,19.61,17.59,18.45,22.44,40790.00
4952,2022,044060,"Spokane-Spokane Valley, WA",43-3071,Tellers,965,18.79,17.19,17.60,21.84,39070.00
4953,2022,044060,"Spokane-Spokane Valley, WA",43-3099,"Financial Clerks, All Other",30,22.14,17.74,20.45,22.82,46060.00
4954,2022,044060,"Spokane-Spokane Valley, WA",43-4011,Brokerage Clerks,47,27.89,26.90,29.05,29.34,58000.00
4955,2022,044060,"Spokane-Spokane Valley, WA",43-4031,"Court, Municipal, and License Clerks",280,23.59,18.29,23.19,28.78,49060.00
4956,2022,044060,"Spokane-Spokane Valley, WA",43-4041,"Credit Authorizers, Checkers, and Clerks",24,21.57,18.29,19.74,23.18,44860.00
4957,2022,044060,"Spokane-Spokane Valley, WA",43-4051,Customer Service Representatives,3578,18.92,14.63,17.59,21.92,39350.00
4958,2022,044060,"Spokane-Spokane Valley, WA",43-4061,"Eligibility Interviewers, Government Programs",396,24.97,21.65,24.75,29.43,51940.00
4959,2022,044060,"Spokane-Spokane Valley, WA",43-4071,File Clerks,78,18.10,14.44,17.93,21.31,37640.00
4960,2022,044060,"Spokane-Spokane Valley, WA",43-4081,"Hotel, Motel, and Resort Desk Clerks",336,14.91,13.85,14.14,14.57,31000.00
4961,2022,044060,"Spokane-Spokane Valley, WA",43-4111,"Interviewers, Except Eligibility and Loan",251,19.36,17.59,18.13,22.49,40280.00
4962,2022,044060,"Spokane-Spokane Valley, WA",43-4121,"Library Assistants, Clerical",164,17.80,14.52,17.94,18.06,37010.00
4963,2022,044060,"Spokane-Spokane Valley, WA",43-4131,Loan Interviewers and Clerks,447,22.74,18.29,22.72,24.29,47290.00
4964,2022,044060,"Spokane-Spokane Valley, WA",43-4141,New Accounts Clerks,52,19.79,17.36,17.88,21.80,41160.00
4965,2022,044060,"Spokane-Spokane Valley, WA",43-4151,Order Clerks,322,19.40,15.45,19.49,22.85,40360.00
4966,2022,044060,"Spokane-Spokane Valley, WA",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",221,21.87,18.30,22.55,23.24,45490.00
4967,2022,044060,"Spokane-Spokane Valley, WA",43-4171,Receptionists and Information Clerks,1958,16.56,14.17,16.87,17.65,34450.00
4968,2022,044060,"Spokane-Spokane Valley, WA",43-4199,"Information and Record Clerks, All Other",326,20.07,17.74,18.89,22.53,41740.00
4969,2022,044060,"Spokane-Spokane Valley, WA",43-5011,Cargo and Freight Agents,33,24.58,21.97,22.82,28.73,51120.00
4970,2022,044060,"Spokane-Spokane Valley, WA",43-5021,Couriers and Messengers,110,16.58,14.88,14.88,18.64,34480.00
4971,2022,044060,"Spokane-Spokane Valley, WA",43-5031,Public Safety Telecommunicators,116,26.91,22.58,28.13,31.31,55970.00
4972,2022,044060,"Spokane-Spokane Valley, WA",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",355,24.35,19.74,23.58,28.21,50650.00
4973,2022,044060,"Spokane-Spokane Valley, WA",43-5041,"Meter Readers, Utilities",56,27.39,23.19,29.91,29.91,56960.00
4974,2022,044060,"Spokane-Spokane Valley, WA",43-5051,Postal Service Clerks,149,25.09,22.15,24.64,27.13,52190.00
4975,2022,044060,"Spokane-Spokane Valley, WA",43-5052,Postal Service Mail Carriers,617,25.54,19.06,24.32,32.32,53130.00
4976,2022,044060,"Spokane-Spokane Valley, WA",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",271,23.63,18.85,22.25,27.04,49160.00
4977,2022,044060,"Spokane-Spokane Valley, WA",43-5061,"Production, Planning, and Expediting Clerks",540,22.96,17.13,22.52,28.73,47760.00
4978,2022,044060,"Spokane-Spokane Valley, WA",43-5071,"Shipping, Receiving, and Inventory Clerks",1478,18.44,14.48,17.59,21.40,38350.00
4979,2022,044060,"Spokane-Spokane Valley, WA",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",43,19.98,17.87,20.21,22.81,41560.00
4980,2022,044060,"Spokane-Spokane Valley, WA",43-6011,Executive Secretaries and Executive Administrative Assistants,392,28.28,23.43,28.43,30.19,58830.00
4981,2022,044060,"Spokane-Spokane Valley, WA",43-6012,Legal Secretaries and Administrative Assistants,342,22.44,18.06,22.53,23.40,46680.00
4982,2022,044060,"Spokane-Spokane Valley, WA",43-6013,Medical Secretaries and Administrative Assistants,607,19.99,17.74,18.29,22.44,41590.00
4983,2022,044060,"Spokane-Spokane Valley, WA",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2739,20.51,17.66,21.42,22.87,42650.00
4984,2022,044060,"Spokane-Spokane Valley, WA",43-9021,Data Entry Keyers,205,16.76,14.25,14.25,17.59,34850.00
4985,2022,044060,"Spokane-Spokane Valley, WA",43-9022,Word Processors and Typists,20,19.32,17.13,18.20,22.22,40190.00
4986,2022,044060,"Spokane-Spokane Valley, WA",43-9041,Insurance Claims and Policy Processing Clerks,382,23.01,18.30,22.55,27.32,47860.00
4987,2022,044060,"Spokane-Spokane Valley, WA",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",115,16.41,14.26,15.41,17.58,34130.00
4988,2022,044060,"Spokane-Spokane Valley, WA",43-9061,"Office Clerks, General",4942,19.89,16.53,18.13,22.47,41380.00
4989,2022,044060,"Spokane-Spokane Valley, WA",43-9071,"Office Machine Operators, Except Computer",,16.53,13.92,17.63,17.64,34390.00
4990,2022,044060,"Spokane-Spokane Valley, WA",43-9081,Proofreaders and Copy Markers,18,19.48,15.52,18.30,23.18,40520.00
4991,2022,044060,"Spokane-Spokane Valley, WA",43-9199,"Office and Administrative Support Workers, All Other",417,20.42,17.59,18.36,22.79,42480.00
4992,2022,044060,"Spokane-Spokane Valley, WA",45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",38,28.67,24.16,28.79,34.97,59640.00
