Area Type, Area, Area Name, Standard Occupational Code, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
10,9,Southern Tier,35-9021,Dishwashers,940,33079,30536,29536,35063
10,9,Southern Tier,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",430,34597,30097,29536,37415
10,9,Southern Tier,37-0000,Building and Grounds Cleaning and Maintenance Occupations,7900,38221,35073,30026,42319
10,9,Southern Tier,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,230,49249,51313,35889,55929
10,9,Southern Tier,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",170,55286,54136,39512,63174
10,9,Southern Tier,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",5030,37506,34783,30034,41242
10,9,Southern Tier,37-2012,Maids and Housekeeping Cleaners,900,33067,30944,29536,34980
10,9,Southern Tier,37-2021,Pest Control Workers,50,43332,40573,35346,47325
10,9,Southern Tier,37-3011,Landscaping and Groundskeeping Workers,1430,38968,37154,30425,43240
10,9,Southern Tier,37-3013,Tree Trimmers and Pruners,70,55971,51186,42531,62691
10,9,Southern Tier,37-3019,"Grounds Maintenance Workers, All Other",,54226,53004,45513,58584
10,9,Southern Tier,39-0000,Personal Care and Service Occupations,4010,39806,32813,29536,45051
10,9,Southern Tier,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",,51256,46443,39706,57030
10,9,Southern Tier,39-1022,First-Line Supervisors of Personal Service Workers,190,53856,50487,36845,62362
10,9,Southern Tier,39-2011,Animal Trainers,,49958,39298,31211,59331
10,9,Southern Tier,39-2021,Nonfarm Animal Caretakers,390,34116,31411,29536,36506
10,9,Southern Tier,39-3091,Amusement and Recreation Attendants,230,31856,30562,29536,33348
10,9,Southern Tier,39-4021,Funeral Attendants,70,36224,32626,30376,39147
10,9,Southern Tier,39-4031,"Morticians, Undertakers, and Funeral Directors",50,60938,50873,38866,71974
10,9,Southern Tier,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",270,40986,32929,29536,46914
10,9,Southern Tier,39-5092,Manicurists and Pedicurists,190,31878,29536,29536,33465
10,9,Southern Tier,39-5094,Skincare Specialists,60,79446,42776,34652,101844
10,9,Southern Tier,39-6011,Baggage Porters and Bellhops,,33692,32242,29536,36189
10,9,Southern Tier,39-7010,Tour and Travel Guides,,39302,35693,30120,43892
10,9,Southern Tier,39-9011,Childcare Workers,1120,33144,31045,29536,35091
10,9,Southern Tier,39-9031,Fitness Trainers and Aerobics Instructors,310,55941,41023,30851,68485
10,9,Southern Tier,39-9032,Recreation Workers,430,37736,33899,29536,41960
10,9,Southern Tier,39-9041,Residential Advisors,270,43776,41903,31770,49780
10,9,Southern Tier,41-0000,Sales and Related Occupations,19560,45255,33517,29536,53265
10,9,Southern Tier,41-1011,First-Line Supervisors of Retail Sales Workers,1800,50831,43608,34531,58981
10,9,Southern Tier,41-1012,First-Line Supervisors of Non-Retail Sales Workers,230,93754,89531,60874,110194
10,9,Southern Tier,41-2011,Cashiers,6250,31349,30145,29536,32632
10,9,Southern Tier,41-2021,Counter and Rental Clerks,560,40029,35768,29736,45174
10,9,Southern Tier,41-2022,Parts Salespersons,400,42358,37243,30802,48136
10,9,Southern Tier,41-2031,Retail Salespersons,6490,37183,31669,29536,41322
10,9,Southern Tier,41-3011,Advertising Sales Agents,150,67718,51035,32142,85506
10,9,Southern Tier,41-3021,Insurance Sales Agents,380,78202,59538,37281,98662
10,9,Southern Tier,41-3031,"Securities, Commodities, and Financial Services Sales Agents",290,81777,64440,45831,99750
10,9,Southern Tier,41-3041,Travel Agents,,54119,44805,38164,62095
10,9,Southern Tier,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",930,76917,65102,40662,95044
10,9,Southern Tier,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",220,115664,105954,64150,141421
10,9,Southern Tier,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1580,74273,64740,41796,90513
10,9,Southern Tier,41-9011,Demonstrators and Product Promoters,70,35971,32143,30876,38518
10,9,Southern Tier,41-9021,Real Estate Brokers,,77890,74218,47280,93195
10,9,Southern Tier,41-9022,Real Estate Sales Agents,50,88280,84907,52132,106356
10,9,Southern Tier,41-9031,Sales Engineers,50,101508,95365,68775,117876
10,9,Southern Tier,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",,42040,30267,29536,48860
10,9,Southern Tier,43-0000,Office and Administrative Support Occupations,31540,47997,43068,33081,55455
10,9,Southern Tier,43-1011,First-Line Supervisors of Office and Administrative Support Workers,2130,70236,65401,46040,82335
10,9,Southern Tier,43-2011,"Switchboard Operators, Including Answering Service",60,38772,37610,30841,42738
10,9,Southern Tier,43-2021,Telephone Operators,,41576,33221,30542,47093
10,9,Southern Tier,43-3011,Bill and Account Collectors,320,42418,37176,33280,46988
10,9,Southern Tier,43-3021,Billing and Posting Clerks,670,44299,40926,34857,49020
10,9,Southern Tier,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",2790,47315,45787,34405,53771
10,9,Southern Tier,43-3051,Payroll and Timekeeping Clerks,290,51909,50249,37691,59017
10,9,Southern Tier,43-3061,Procurement Clerks,100,49445,48037,37646,55345
10,9,Southern Tier,43-3071,Tellers,680,37507,36571,32916,39803
10,9,Southern Tier,43-3099,"Financial Clerks, All Other",130,45808,43811,38176,49624
10,9,Southern Tier,43-4011,Brokerage Clerks,,58548,58765,44553,65546
10,9,Southern Tier,43-4031,"Court, Municipal, and License Clerks",370,49066,46846,34855,56171
10,9,Southern Tier,43-4051,Customer Service Representatives,3540,44127,39784,31836,50272
10,9,Southern Tier,43-4061,"Eligibility Interviewers, Government Programs",,49823,52876,39223,55123
10,9,Southern Tier,43-4071,File Clerks,120,36522,31860,29536,40426
10,9,Southern Tier,43-4081,"Hotel, Motel, and Resort Desk Clerks",330,32980,30908,29536,34877
10,9,Southern Tier,43-4111,"Interviewers, Except Eligibility and Loan",320,39455,36765,31355,43504
10,9,Southern Tier,43-4121,"Library Assistants, Clerical",170,36243,32514,29536,39841
10,9,Southern Tier,43-4131,Loan Interviewers and Clerks,150,45341,42612,37429,49298
10,9,Southern Tier,43-4141,New Accounts Clerks,230,44705,42036,38780,47669
10,9,Southern Tier,43-4151,Order Clerks,50,38624,35979,32102,41884
10,9,Southern Tier,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",250,52315,50324,38637,59153
10,9,Southern Tier,43-4171,Receptionists and Information Clerks,1650,35765,33554,29679,38807
10,9,Southern Tier,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,70,40623,39826,32653,44609
10,9,Southern Tier,43-4199,"Information and Record Clerks, All Other",150,43506,39791,36559,46980
10,9,Southern Tier,43-5011,Cargo and Freight Agents,,44599,41286,32502,50647
10,9,Southern Tier,43-5021,Couriers and Messengers,,35285,32801,31003,37425
10,9,Southern Tier,43-5031,"Police, Fire, and Ambulance Dispatchers",170,52813,52456,41196,58620
10,9,Southern Tier,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",240,46968,41495,32048,54428
10,9,Southern Tier,43-5041,"Meter Readers, Utilities",50,48307,45762,39553,52685
10,9,Southern Tier,43-5051,Postal Service Clerks,260,56640,56270,44355,62782
10,9,Southern Tier,43-5052,Postal Service Mail Carriers,710,56412,53413,41739,63749
10,9,Southern Tier,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",,59590,69376,44290,67240
10,9,Southern Tier,43-5061,"Production, Planning, and Expediting Clerks",1450,56306,52167,37669,65626
10,9,Southern Tier,43-5071,"Shipping, Receiving, and Traffic Clerks",1160,41808,39716,32882,46270
10,9,Southern Tier,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",50,41097,37632,31483,45903
10,9,Southern Tier,43-6011,Executive Secretaries and Executive Administrative Assistants,2030,71802,68078,55324,80040
10,9,Southern Tier,43-6012,Legal Secretaries,240,46199,42726,34797,51899
10,9,Southern Tier,43-6013,Medical Secretaries,900,38811,37841,31996,42219
10,9,Southern Tier,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4450,46098,45787,34232,52031
10,9,Southern Tier,43-9021,Data Entry Keyers,170,41532,38666,30620,46988
10,9,Southern Tier,43-9022,Word Processors and Typists,540,41720,39403,31775,46694
10,9,Southern Tier,43-9041,Insurance Claims and Policy Processing Clerks,130,43891,40747,34507,48583
10,9,Southern Tier,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",120,37581,36394,30131,41306
10,9,Southern Tier,43-9061,"Office Clerks, General",3650,41254,38450,30635,46563
10,9,Southern Tier,43-9071,"Office Machine Operators, Except Computer",80,42400,40625,31528,47836
10,9,Southern Tier,43-9111,Statistical Assistants,,54172,45613,38366,62075
10,9,Southern Tier,43-9199,"Office and Administrative Support Workers, All Other",,49066,47451,38080,54559
10,9,Southern Tier,45-0000,"Farming, Fishing, and Forestry Occupations",430,45203,40039,31487,52060
10,9,Southern Tier,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",,69093,68698,44550,81365
10,9,Southern Tier,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",200,37025,34460,30508,40284
10,9,Southern Tier,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",,41567,38505,30039,47332
10,9,Southern Tier,45-4022,Logging Equipment Operators,90,42838,40039,30992,48761
10,9,Southern Tier,45-4023,Log Graders and Scalers,,46380,41477,39500,49820
10,9,Southern Tier,47-0000,Construction and Extraction Occupations,8540,59537,51811,39142,69734
10,9,Southern Tier,47-1011,Supervisors of Construction and Extraction Workers,740,73874,67009,52361,84631
10,9,Southern Tier,47-2021,Brickmasons and Blockmasons,70,75246,71160,46708,89515
10,9,Southern Tier,47-2031,Carpenters,980,57299,51164,41488,65204
10,9,Southern Tier,47-2044,Tile and Marble Setters,80,55145,57326,35963,64737
10,9,Southern Tier,47-2051,Cement Masons and Concrete Finishers,120,58298,49862,41291,66802
10,9,Southern Tier,47-2061,Construction Laborers,1200,52328,47370,34814,61086
10,9,Southern Tier,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",100,49566,45029,35559,56570
10,9,Southern Tier,47-2073,Operating Engineers and Other Construction Equipment Operators,590,63931,53318,42567,74613
10,9,Southern Tier,47-2111,Electricians,870,68320,66377,43941,80509
10,9,Southern Tier,47-2121,Glaziers,60,73071,61521,41811,88701
10,9,Southern Tier,47-2141,"Painters, Construction and Maintenance",270,51648,48383,36612,59165
10,9,Southern Tier,47-2152,"Plumbers, Pipefitters, and Steamfitters",620,73100,77594,44991,87156
10,9,Southern Tier,47-2181,Roofers,220,59279,49494,36983,70427
10,9,Southern Tier,47-2211,Sheet Metal Workers,210,60459,63301,38684,71346
10,9,Southern Tier,47-3012,Helpers--Carpenters,50,39224,39264,32782,42444
10,9,Southern Tier,47-3013,Helpers--Electricians,60,37413,37285,32132,40053
10,9,Southern Tier,47-4011,Construction and Building Inspectors,310,65344,60480,45437,75298
10,9,Southern Tier,47-4031,Fence Erectors,,44102,40755,33483,49412
10,9,Southern Tier,47-4041,Hazardous Materials Removal Workers,70,52813,50981,37934,60253
10,9,Southern Tier,47-4051,Highway Maintenance Workers,1120,48833,49377,39342,53580
10,9,Southern Tier,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,90,48635,47016,35352,55276
10,9,Southern Tier,47-4090,Miscellaneous Construction and Related Workers,,41671,46924,31864,46575
10,9,Southern Tier,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",120,57943,48506,38298,67765
10,9,Southern Tier,47-5023,"Earth Drillers, Except Oil and Gas",,60680,54819,42477,69782
10,9,Southern Tier,49-0000,"Installation, Maintenance, and Repair Occupations",11160,55747,50621,36118,65562
10,9,Southern Tier,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",1100,74059,68653,50632,85773
10,9,Southern Tier,49-2011,"Computer, Automated Teller, and Office Machine Repairers",110,45421,44017,32874,51695
10,9,Southern Tier,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",240,68926,64526,38861,83958
10,9,Southern Tier,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",80,69809,66091,47703,80862
10,9,Southern Tier,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",50,102123,99654,87653,109359
10,9,Southern Tier,49-2098,Security and Fire Alarm Systems Installers,80,48570,47901,35762,54973
10,9,Southern Tier,49-3011,Aircraft Mechanics and Service Technicians,90,76369,76356,48277,90414
10,9,Southern Tier,49-3021,Automotive Body and Related Repairers,240,48928,45967,36509,55138
10,9,Southern Tier,49-3022,Automotive Glass Installers and Repairers,,46757,46935,37342,51465
10,9,Southern Tier,49-3023,Automotive Service Technicians and Mechanics,1200,47477,47503,33559,54436
10,9,Southern Tier,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,680,54944,51764,41567,61633
10,9,Southern Tier,49-3041,Farm Equipment Mechanics and Service Technicians,,43083,38390,32369,48441
10,9,Southern Tier,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",150,58690,53874,44660,65705
10,9,Southern Tier,49-3051,Motorboat Mechanics and Service Technicians,,48165,41355,35843,54327
10,9,Southern Tier,49-3052,Motorcycle Mechanics,,44470,43300,36703,48353
10,9,Southern Tier,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,90,41702,38651,33071,46017
10,9,Southern Tier,49-3092,Recreational Vehicle Service Technicians,70,45356,47423,35206,50431
10,9,Southern Tier,49-3093,Tire Repairers and Changers,150,37286,35852,31678,40089
10,9,Southern Tier,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",160,85347,86907,64761,95640
10,9,Southern Tier,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",480,60240,59809,42495,69113
10,9,Southern Tier,49-9031,Home Appliance Repairers,50,48561,47857,39704,52991
10,9,Southern Tier,49-9041,Industrial Machinery Mechanics,820,61150,62366,47220,68115
10,9,Southern Tier,49-9043,"Maintenance Workers, Machinery",140,52520,50932,40043,58759
10,9,Southern Tier,49-9044,Millwrights,,63448,65527,57337,66503
10,9,Southern Tier,49-9051,Electrical Power-Line Installers and Repairers,270,97432,103872,71411,110442
10,9,Southern Tier,49-9052,Telecommunications Line Installers and Repairers,270,73612,75351,49485,85676
10,9,Southern Tier,49-9062,Medical Equipment Repairers,60,67485,64833,43264,79596
10,9,Southern Tier,49-9069,"Precision Instrument and Equipment Repairers, All Other",,61977,46690,41940,71996
10,9,Southern Tier,49-9071,"Maintenance and Repair Workers, General",3930,47210,46116,33838,53895
10,9,Southern Tier,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",,39530,38195,30771,43909
10,9,Southern Tier,49-9094,Locksmiths and Safe Repairers,,59325,55485,37122,70426
10,9,Southern Tier,49-9096,Riggers,,41378,40287,31990,46073
10,9,Southern Tier,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",140,38255,36036,29536,42631
10,9,Southern Tier,49-9099,"Installation, Maintenance, and Repair Workers, All Other",90,49989,46329,34017,57976
10,9,Southern Tier,51-0000,Production Occupations,17170,47780,45427,33308,55016
10,9,Southern Tier,51-1011,First-Line Supervisors of Production and Operating Workers,1150,73907,70658,49294,86213
10,9,Southern Tier,51-2021,"Coil Winders, Tapers, and Finishers",,35492,32532,31509,37483
10,9,Southern Tier,51-2028,"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers?(OES-specific code and title)",1130,40124,38286,32037,44168
10,9,Southern Tier,51-2041,Structural Metal Fabricators and Fitters,70,45764,40646,37072,50110
10,9,Southern Tier,51-2090,Miscellaneous Assemblers and Fabricators,3090,45115,46404,32751,51297
10,9,Southern Tier,51-3011,Bakers,420,36329,34574,30225,39381
10,9,Southern Tier,51-3021,Butchers and Meat Cutters,240,37926,36402,29957,41911
10,9,Southern Tier,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",,32999,30925,29890,34554
10,9,Southern Tier,51-3092,Food Batchmakers,280,39746,36813,29536,45062
10,9,Southern Tier,51-3099,"Food Processing Workers, All Other",,38583,35159,33991,40878
10,9,Southern Tier,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",,43323,40232,35478,47246
10,9,Southern Tier,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",290,39065,38662,30159,43518
10,9,Southern Tier,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",200,41120,39209,33204,45078
10,9,Southern Tier,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,52438,53518,38324,59495
10,9,Southern Tier,51-4041,Machinists,720,52148,51146,40333,58055
10,9,Southern Tier,51-4071,Foundry Mold and Coremakers,,53094,48776,48504,55390
10,9,Southern Tier,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",130,41781,39607,32206,46568
10,9,Southern Tier,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,54283,52569,41259,60797
10,9,Southern Tier,51-4111,Tool and Die Makers,150,61093,65029,46733,68272
10,9,Southern Tier,51-4121,"Welders, Cutters, Solderers, and Brazers",680,48629,48794,37774,54056
10,9,Southern Tier,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",,42378,41645,39962,43587
10,9,Southern Tier,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",,43797,43947,34529,48432
10,9,Southern Tier,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",,51067,52616,40143,56530
10,9,Southern Tier,51-4194,"Tool Grinders, Filers, and Sharpeners",,44788,39935,36885,48740
10,9,Southern Tier,51-5111,Prepress Technician and Workers,,45652,42440,35767,50595
10,9,Southern Tier,51-5112,Printing Press Operators,220,42860,40836,30980,48800
10,9,Southern Tier,51-5113,Print Binding and Finishing Workers,,37656,34315,30690,41140
10,9,Southern Tier,51-6011,Laundry and Dry-Cleaning Workers,270,31813,30379,29536,33318
10,9,Southern Tier,51-6021,"Pressers, Textile, Garment, and Related Materials",50,32703,29762,29536,34490
10,9,Southern Tier,51-6031,Sewing Machine Operators,110,37061,40087,30810,40186
10,9,Southern Tier,51-7011,Cabinetmakers and Bench Carpenters,110,45397,43167,32807,51692
10,9,Southern Tier,51-7021,Furniture Finishers,,39417,36698,32829,42712
10,9,Southern Tier,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",140,39191,37848,32128,42723
10,9,Southern Tier,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",100,41716,41390,33751,45699
10,9,Southern Tier,51-8021,Stationary Engineers and Boiler Operators,160,67031,64391,55559,72766
10,9,Southern Tier,51-8031,Water and Wastewater Treatment Plant and System Operators,230,59059,59536,45497,65840
10,9,Southern Tier,51-8092,Gas Plant Operators,,79739,76807,60228,89495
10,9,Southern Tier,51-9011,Chemical Equipment Operators and Tenders,150,58653,67680,42362,66798
10,9,Southern Tier,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",200,48815,44910,35306,55569
10,9,Southern Tier,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",,51510,53182,46478,54026
10,9,Southern Tier,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",220,48383,47035,37008,54070
10,9,Southern Tier,51-9031,"Cutters and Trimmers, Hand",,40459,41628,36805,42287
10,9,Southern Tier,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",120,41393,39063,34453,44864
10,9,Southern Tier,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",150,56014,61105,44166,61939
10,9,Southern Tier,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",130,48704,51051,35813,55149
10,9,Southern Tier,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",1420,49441,48274,36391,55965
10,9,Southern Tier,51-9071,Jewelers and Precious Stone and Metal Workers,,47027,43659,32956,54062
10,9,Southern Tier,51-9081,Dental Laboratory Technicians,60,48836,44210,38010,54248
10,9,Southern Tier,51-9083,Ophthalmic Laboratory Technicians,,36470,35330,29997,39707
10,9,Southern Tier,51-9111,Packaging and Filling Machine Operators and Tenders,980,44520,39635,32563,50498
10,9,Southern Tier,51-9123,"Painting, Coating, and Decorating Workers",,44458,45117,34203,49586
10,9,Southern Tier,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",220,44504,40981,34563,49474
10,9,Southern Tier,51-9141,Semiconductor Processors,,47205,42990,41934,49841
10,9,Southern Tier,51-9161,Computer Numerically Controlled Tool Operators,330,49211,47725,36060,55787
10,9,Southern Tier,51-9162,Computer Numerically Controlled Tool Programmers,60,61059,60326,42662,70258
10,9,Southern Tier,51-9194,Etchers and Engravers,,40598,31697,29729,46033
10,9,Southern Tier,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",,51215,48423,41543,56051
10,9,Southern Tier,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",220,42935,43352,34839,46982
10,9,Southern Tier,51-9198,Helpers--Production Workers,210,39187,37570,30603,43479
10,9,Southern Tier,51-9199,"Production Workers, All Other",,36632,32514,30382,39756
10,9,Southern Tier,53-0000,Transportation and Material Moving Occupations,18080,42460,38993,31387,47996
10,9,Southern Tier,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",750,59916,56816,42895,68426
10,9,Southern Tier,53-2012,Commercial Pilots,,144686,135280,82000,176029
10,9,Southern Tier,53-2021,Air Traffic Controllers,,80604,78612,72462,84676
10,9,Southern Tier,53-3031,Driver/Sales Workers,520,39266,36028,29536,44383
10,9,Southern Tier,53-3032,Heavy and Tractor-Trailer Truck Drivers,2700,53178,49297,39700,59918
10,9,Southern Tier,53-3033,Light Truck or Delivery Services Drivers,1560,42051,39433,30586,47784
10,9,Southern Tier,53-3051,"Bus Drivers, School",1090,43316,41130,33500,48223
10,9,Southern Tier,53-3052,"Bus Drivers, Transit and Intercity",240,49140,48893,36139,55641
10,9,Southern Tier,53-3053,Shuttle Drivers and Chauffeurs,400,35877,31968,29670,38982
10,9,Southern Tier,53-3054,Taxi Drivers,80,30150,29536,29536,30895
10,9,Southern Tier,53-3099,"Motor Vehicle Operators, All Other",,47651,53637,33285,54834
10,9,Southern Tier,53-6021,Parking Lot Attendants,90,34062,32071,30041,36072
10,9,Southern Tier,53-6031,Automotive and Watercraft Service Attendants,180,33311,32046,29536,35353
10,9,Southern Tier,53-6051,Transportation Inspectors,,63952,69191,46320,72767
10,9,Southern Tier,53-6061,"Transportation Attendants, Except Flight Attendants",50,31298,32055,29536,32412
10,9,Southern Tier,53-6099,"Transportation Workers, All Other",,32810,29749,29536,34831
10,9,Southern Tier,53-7021,Crane and Tower Operators,,100560,100758,46181,127749
10,9,Southern Tier,53-7051,Industrial Truck and Tractor Operators,780,44768,44920,35822,49241
10,9,Southern Tier,53-7061,Cleaners of Vehicles and Equipment,670,36660,36018,30218,39881
10,9,Southern Tier,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",2950,38721,36592,31080,42541
10,9,Southern Tier,53-7063,Machine Feeders and Offbearers,80,35215,33643,32984,36330
10,9,Southern Tier,53-7064,"Packers and Packagers, Hand",870,34628,33146,30698,36592
10,9,Southern Tier,53-7065,Stockers and Order Fillers,4530,37817,37486,31052,41200
10,9,Southern Tier,53-7081,Refuse and Recyclable Material Collectors,150,38326,35659,30961,42010
10,10,Western New York,00-0000,"Total, All Occupations",600820,60413,47838,32006,74617
10,10,Western New York,11-0000,Management Occupations,30180,130193,105095,58971,165804
10,10,Western New York,11-1011,Chief Executives,300,283906,183217,89693,381013
10,10,Western New York,11-1021,General and Operations Managers,13390,122998,93896,51380,158806
10,10,Western New York,11-1031,Legislators,440,99855,88967,47112,126226
10,10,Western New York,11-2011,Advertising and Promotions Managers,60,150622,129530,101316,175274
10,10,Western New York,11-2021,Marketing Managers,810,153388,137540,84716,187724
10,10,Western New York,11-2022,Sales Managers,1130,175759,162961,90622,218327
10,10,Western New York,11-2032,Public Relations Managers,60,152377,137085,90923,183106
10,10,Western New York,11-2033,Fundraising Managers,80,146305,140727,89494,174711
10,10,Western New York,11-3012,Administrative Services Managers,570,119119,105743,73141,142108
10,10,Western New York,11-3013,Facilities Managers,490,107716,102132,68322,127413
10,10,Western New York,11-3021,Computer and Information Systems Managers,1210,166012,144842,104616,196711
10,10,Western New York,11-3031,Financial Managers,2070,184346,149680,95847,228595
10,10,Western New York,11-3051,Industrial Production Managers,920,131839,125679,82199,156658
10,10,Western New York,11-3061,Purchasing Managers,210,148849,136587,99069,173738
10,10,Western New York,11-3071,"Transportation, Storage, and Distribution Managers",330,115352,105095,75092,135482
10,10,Western New York,11-3111,Compensation and Benefits Managers,70,144053,135477,86796,172683
10,10,Western New York,11-3121,Human Resources Managers,450,154258,135210,92839,184968
10,10,Western New York,11-3131,Training and Development Managers,80,141412,128730,86223,169006
10,10,Western New York,11-9021,Construction Managers,260,115772,100572,71953,137681
10,10,Western New York,11-9031,"Education Administrators, Preschool and Childcare Center/Program",200,54709,49553,38804,62662
10,10,Western New York,11-9032,"Education Administrators, Elementary and Secondary School",1200,113349,107089,76908,131568
10,10,Western New York,11-9033,"Education Administrators, Postsecondary",260,156085,136162,90570,188841
10,10,Western New York,11-9039,"Education Administrators, All Other",70,82009,79187,51435,97295
10,10,Western New York,11-9041,Architectural and Engineering Managers,460,156090,149721,108309,179980
10,10,Western New York,11-9051,Food Service Managers,1380,69295,60790,47240,80323
10,10,Western New York,11-9071,Gaming Managers,,124817,108573,92567,140941
10,10,Western New York,11-9072,"Entertainment and Recreation Managers, Except Gambling",,69476,55406,44516,81956
10,10,Western New York,11-9081,Lodging Managers,210,78840,62837,45712,95404
10,10,Western New York,11-9111,Medical and Health Services Managers,1270,149540,123982,82352,183134
10,10,Western New York,11-9121,Natural Sciences Managers,110,144814,132571,97334,168554
10,10,Western New York,11-9131,Postmasters and Mail Superintendents,80,87273,84406,76506,92656
10,10,Western New York,11-9141,"Property, Real Estate, and Community Association Managers",430,83077,60841,42553,103340
10,10,Western New York,11-9151,Social and Community Service Managers,690,83693,78633,55896,97592
10,10,Western New York,11-9161,Emergency Management Directors,,86248,86718,59331,99706
10,10,Western New York,11-9171,Funeral Home Managers,60,80365,69950,42568,99262
10,10,Western New York,11-9179,"Personal Service Managers, All Other",,68727,62600,43000,81590
10,10,Western New York,11-9199,"Managers, All Other",740,120861,120044,71546,145519
10,10,Western New York,13-0000,Business and Financial Operations Occupations,35690,82629,76520,49368,99259
10,10,Western New York,13-1020,Buyers and Purchasing Agents,1800,71975,66383,46764,84580
10,10,Western New York,13-1031,"Claims Adjusters, Examiners, and Investigators",1920,71306,66231,48857,82531
10,10,Western New York,13-1032,"Insurance Appraisers, Auto Damage",,88612,87803,70358,97739
10,10,Western New York,13-1041,Compliance Officers,2060,84093,84211,52573,99854
10,10,Western New York,13-1051,Cost Estimators,710,76789,67584,47063,91652
10,10,Western New York,13-1071,Human Resources Specialists,2960,71652,64754,44725,85116
10,10,Western New York,13-1075,Labor Relations Specialists,610,93323,99535,59806,110082
10,10,Western New York,13-1081,Logisticians,460,78198,76201,53068,90764
10,10,Western New York,13-1082,Project Management Specialists,2850,101038,100505,64436,119339
10,10,Western New York,13-1111,Management Analysts,2120,94969,82295,57168,113870
10,10,Western New York,13-1121,"Meeting, Convention, and Event Planners",380,57139,49541,36343,67537
10,10,Western New York,13-1131,Fundraisers,550,65923,62754,37476,80148
